"SEQ","JFAGY code","Allergen Term（JP）","Furigana（JP）","Allergen Term（EN）","Level","Main 100","Clinical Guideline","変更区分","収載日","終了日"
"285","YCM1124030F2017","クアゼパム２０ｍｇ錠","","","","","","1","00000000","00000000"
"286","YCM1124030F2025","ドラール錠２０","","","","","","1","00000000","00000000"
"287","YCM1124030F2033","クアゼパム錠２０ｍｇ「ＭＮＰ」","","","","","","1","00000000","00000000"
"288","YCM1124030F2041","クアゼパム錠２０ｍｇ「ＹＤ」","","","","","","1","00000000","00000000"
"289","YCM1124030F2050","クアゼパム錠２０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"290","YCM1124030F2068","クアゼパム錠２０ｍｇ「アメル」","","","","","","1","00000000","00000000"
"291","YCM1124030F2076","クアゼパム錠２０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"292","YCM1124030F2084","クアゼパム錠２０ｍｇ「日医工」","","","","","","1","00000000","00000000"
"293","YCM1124400A1058","サイレース静注２ｍｇ","","","","","","1","00000000","00000000"
"294","YCM1124401A1010","ミダゾラム１０ｍｇ２ｍＬ注射液","","","","","","1","00000000","00000000"
"295","YCM1124401A1052","ドルミカム注射液１０ｍｇ","","","","","","1","00000000","00000000"
"296","YCM1124401A1060","ミダゾラム注１０ｍｇ「サンド」","","","","","","1","00000000","00000000"
"297","YCM1124401A1087","ミダゾラム注射液１０ｍｇ「テバ」","","","","","","1","00000000","20230930"
"298","YCM1124401A1095","ミダゾラム注射液１０ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"299","YCM1124402A1014","ジアゼパム５ｍｇ注射液","","","","","","1","00000000","20240331"
"300","YCM1124402A1030","セルシン注射液５ｍｇ","","","","","","1","00000000","00000000"
"301","YCM1124402A1049","ジアゼパム注射液５ｍｇ「タイヨー」","","","","","","1","00000000","20230930"
"302","YCM1124402A1057","ジアゼパム注射液５ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"303","YCM1124402A2010","ジアゼパム１０ｍｇ注射液","","","","","","1","00000000","20240331"
"304","YCM1124402A2045","ホリゾン注射液１０ｍｇ","","","","","","1","00000000","00000000"
"305","YCM1124402A2053","セルシン注射液１０ｍｇ","","","","","","1","00000000","00000000"
"306","YCM1124402A2061","ジアゼパム注射液１０ｍｇ「タイヨー」","","","","","","1","00000000","20230930"
"307","YCM1124402A2070","ジアゼパム注射液１０ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"308","YCM1124700J1036","セニラン坐剤３ｍｇ","","","","","","1","00000000","20200930"
"309","YCM1124700J1044","ブロマゼパム坐剤３ｍｇ「サンド」","","","","","","1","00000000","00000000"
"310","YCM1124701J1022","ダイアップ坐剤４","","","","","","1","00000000","00000000"
"311","YCM1124701J2029","ダイアップ坐剤６","","","","","","1","00000000","00000000"
"312","YCM1124701J3025","ダイアップ坐剤１０","","","","","","1","00000000","00000000"
"313","YCM1125001X1017","アモバルビタール","","","","","","1","00000000","00000000"
"314","YCM1125001X1033","イソミタール原末","","","","","","1","00000000","20240331"
"315","YCM1125002X1011","バルビタール","","","","","","1","00000000","00000000"
"316","YCM1125003B2015","フェノバルビタール散１０％","","","","","","1","00000000","00000000"
"317","YCM1125003B2031","フェノバール散１０％","","","","","","1","00000000","00000000"
"318","YCM1125003B2120","フェノバルビタール散１０％「ホエイ」","","","","","","1","00000000","00000000"
"319","YCM1125003B2139","フェノバルビタール散１０％「マルイシ」","","","","","","1","00000000","00000000"
"320","YCM1125003B2163","フェノバルビタール散１０％「シオエ」","","","","","","1","00000000","00000000"
"321","YCM1125003X1016","フェノバルビタール","","","","","","1","00000000","00000000"
"322","YCM1125003X1156","フェノバール原末","","","","","","1","00000000","00000000"
"323","YCM1125003X1164","フェノバルビタール「ホエイ」原末","","","","","","1","00000000","00000000"
"324","YCM1125004F1023","フェノバール錠３０ｍｇ","","","","","","1","00000000","00000000"
"325","YCM1125004S1030","フェノバールエリキシル０．４％","","","","","","1","00000000","00000000"
"326","YCM1125006F1030","ラボナ錠５０ｍｇ","","","","","","1","00000000","00000000"
"327","YCM1125401D2028","注射用アイオナール・ナトリウム（０．２）","","","","","","1","00000000","20240331"
"328","YCM1125402A1054","フェノバール注射液１００ｍｇ","","","","","","1","00000000","00000000"
"329","YCM1125700J1025","ワコビタール坐剤１５","","","","","","1","00000000","00000000"
"330","YCM1125700J2021","ルピアール坐剤２５","","","","","","1","00000000","00000000"
"331","YCM1125700J3028","ワコビタール坐剤３０","","","","","","1","00000000","00000000"
"332","YCM1125700J4024","ルピアール坐剤５０","","","","","","1","00000000","00000000"
"333","YCM1125700J4032","ワコビタール坐剤５０","","","","","","1","00000000","00000000"
"334","YCM1125700J5020","ルピアール坐剤１００","","","","","","1","00000000","00000000"
"335","YCM1125700J5039","ワコビタール坐剤１００","","","","","","1","00000000","00000000"
"336","YCM1126001X1014","臭化カリウム","","","","","","1","00000000","00000000"
"337","YCM1126001X1065","臭化カリウム","","","","","","1","00000000","00000000"
"338","YCM1126002X1019","臭化ナトリウム","","","","","","1","00000000","00000000"
"339","YCM1126002X1051","臭化ナトリウム","","","","","","1","00000000","00000000"
"340","YCM1129004Q1031","トリクロリールシロップ１０％","","","","","","1","00000000","00000000"
"341","YCM1129006F1021","リスミー錠１ｍｇ","","","","","","1","00000000","00000000"
"342","YCM1129006F1030","塩酸リルマザホン錠１「ＭＥＥＫ」","","","","","","1","00000000","20210930"
"343","YCM1129006F1048","リルマザホン塩酸塩錠１ｍｇ「ＭＥＥＫ」","","","","","","1","00000000","20230331"
"344","YCM1129006F2028","リスミー錠２ｍｇ","","","","","","1","00000000","00000000"
"345","YCM1129006F2036","塩酸リルマザホン錠２「ＭＥＥＫ」","","","","","","1","00000000","20210930"
"346","YCM1129006F2044","リルマザホン塩酸塩錠２ｍｇ「ＭＥＥＫ」","","","","","","1","00000000","20230331"
"347","YCM1129007F1018","ゾピクロン７．５ｍｇ錠","","","","","","1","00000000","00000000"
"348","YCM1129007F1026","アモバン錠７．５","","","","","","1","00000000","00000000"
"349","YCM1129007F1034","アモバンテス錠７．５","","","","","","1","00000000","20210331"
"350","YCM1129007F1107","ゾピクロン錠７．５ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"351","YCM1129007F1123","ゾピクロン錠７．５ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"352","YCM1129007F1140","ゾピクロン錠７．５ｍｇ「杏林」","","","","","","1","00000000","20240331"
"353","YCM1129007F2014","ゾピクロン１０ｍｇ錠","","","","","","1","00000000","00000000"
"354","YCM1129007F2022","アモバン錠１０","","","","","","1","00000000","00000000"
"355","YCM1129007F2073","ゾピクロン錠１０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"356","YCM1129007F2081","アモバンテス錠１０","","","","","","1","00000000","20210331"
"357","YCM1129007F2103","ゾピクロン錠１０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"358","YCM1129007F2120","ゾピクロン錠１０ｍｇ「杏林」","","","","","","1","00000000","20240331"
"359","YCM1129008F1012","タンドスピロンクエン酸塩５ｍｇ錠","","","","","","1","00000000","00000000"
"360","YCM1129008F1039","セディール錠５ｍｇ","","","","","","1","00000000","00000000"
"361","YCM1129008F1047","タンドスピロンクエン酸塩錠５ｍｇ「アメル」","","","","","","1","00000000","00000000"
"362","YCM1129008F1055","タンドスピロンクエン酸塩錠５ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"363","YCM1129008F1063","タンドスピロンクエン酸塩錠５ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"364","YCM1129008F1071","タンドスピロンクエン酸塩錠５ｍｇ「日医工」","","","","","","1","00000000","00000000"
"365","YCM1129008F2019","タンドスピロンクエン酸塩１０ｍｇ錠","","","","","","1","00000000","00000000"
"366","YCM1129008F2035","セディール錠１０ｍｇ","","","","","","1","00000000","00000000"
"367","YCM1129008F2043","タンドスピロンクエン酸塩錠１０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"368","YCM1129008F2051","タンドスピロンクエン酸塩錠１０ｍｇ「アメル」","","","","","","1","00000000","00000000"
"369","YCM1129008F2060","タンドスピロンクエン酸塩錠１０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"370","YCM1129008F2078","タンドスピロンクエン酸塩錠１０ｍｇ「日医工」","","","","","","1","00000000","00000000"
"371","YCM1129008F3015","タンドスピロンクエン酸塩２０ｍｇ錠","","","","","","1","00000000","00000000"
"372","YCM1129008F3023","セディール錠２０ｍｇ","","","","","","1","00000000","00000000"
"373","YCM1129008F3031","タンドスピロンクエン酸塩錠２０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"374","YCM1129008F3040","タンドスピロンクエン酸塩錠２０ｍｇ「アメル」","","","","","","1","00000000","00000000"
"375","YCM1129008F3058","タンドスピロンクエン酸塩錠２０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"376","YCM1129008F3066","タンドスピロンクエン酸塩錠２０ｍｇ「日医工」","","","","","","1","00000000","00000000"
"377","YCM1129009F1017","ゾルピデム酒石酸塩５ｍｇ錠","","","","","","1","00000000","00000000"
"378","YCM1129009F1025","マイスリー錠５ｍｇ","","","","","","1","00000000","00000000"
"379","YCM1129009F1033","ゾルピデム酒石酸塩錠５ｍｇ「ＡＡ」","","","","","","1","00000000","20220331"
"380","YCM1129009F1041","ゾルピデム酒石酸塩錠５ｍｇ「ＡＦＰ」","","","","","","1","00000000","00000000"
"381","YCM1129009F1050","ゾルピデム酒石酸塩錠５ｍｇ「ＤＫ」","","","","","","1","00000000","20230331"
"382","YCM1129009F1068","ゾルピデム酒石酸塩錠５ｍｇ「ＤＳＥＰ」","","","","","","1","00000000","00000000"
"383","YCM1129009F1084","ゾルピデム酒石酸塩錠５ｍｇ「ＥＥ」","","","","","","1","00000000","20230331"
"384","YCM1129009F1092","ゾルピデム酒石酸塩錠５ｍｇ「Ｆ」","","","","","","1","00000000","20220331"
"385","YCM1129009F1106","ゾルピデム酒石酸塩錠５ｍｇ「ＦＦＰ」","","","","","","1","00000000","20200331"
"386","YCM1129009F1114","ゾルピデム酒石酸塩錠５ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"387","YCM1129009F1122","ゾルピデム酒石酸塩錠５ｍｇ「ＫＮ」","","","","","","1","00000000","20230331"
"388","YCM1129009F1130","ゾルピデム酒石酸塩錠５ｍｇ「ＫＯＧ」","","","","","","1","00000000","20200331"
"389","YCM1129009F1149","ゾルピデム酒石酸塩錠５ｍｇ「ＮＰ」","","","","","","1","00000000","00000000"
"390","YCM1129009F1165","ゾルピデム酒石酸塩錠５ｍｇ「ＴＣＫ」","","","","","","1","00000000","00000000"
"391","YCM1129009F1173","ゾルピデム酒石酸塩錠５ｍｇ「ＹＤ」","","","","","","1","00000000","00000000"
"392","YCM1129009F1181","ゾルピデム酒石酸塩錠５ｍｇ「ＺＥ」","","","","","","1","00000000","00000000"
"393","YCM1129009F1203","ゾルピデム酒石酸塩錠５ｍｇ「アメル」","","","","","","1","00000000","00000000"
"394","YCM1129009F1211","ゾルピデム酒石酸塩錠５ｍｇ「オーハラ」","","","","","","1","00000000","00000000"
"395","YCM1129009F1220","ゾルピデム酒石酸塩錠５ｍｇ「杏林」","","","","","","1","00000000","00000000"
"396","YCM1129009F1238","ゾルピデム酒石酸塩錠５ｍｇ「ケミファ」","","","","","","1","00000000","00000000"
"397","YCM1129009F1246","ゾルピデム酒石酸塩錠５ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"398","YCM1129009F1254","ゾルピデム酒石酸塩錠５ｍｇ「サンド」","","","","","","1","00000000","00000000"
"399","YCM1129009F1262","ゾルピデム酒石酸塩錠５ｍｇ「タカタ」","","","","","","1","00000000","00000000"
"400","YCM1129009F1270","ゾルピデム酒石酸塩錠５ｍｇ「テバ」","","","","","","1","00000000","20230930"
"401","YCM1129009F1289","ゾルピデム酒石酸塩錠５ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"402","YCM1129009F1297","ゾルピデム酒石酸塩錠５ｍｇ「日医工」","","","","","","1","00000000","00000000"
"403","YCM1129009F1300","ゾルピデム酒石酸塩錠５ｍｇ「日新」","","","","","","1","00000000","00000000"
"404","YCM1129009F1319","ゾルピデム酒石酸塩錠５ｍｇ「ファイザー」","","","","","","1","00000000","20230331"
"405","YCM1129009F1335","ゾルピデム酒石酸塩錠５ｍｇ「明治」","","","","","","1","00000000","00000000"
"406","YCM1129009F1343","ゾルピデム酒石酸塩錠５ｍｇ「クニヒロ」","","","","","","1","00000000","00000000"
"407","YCM1129009F1351","ゾルピデム酒石酸塩錠５ｍｇ「ＫＭＰ」","","","","","","1","00000000","00000000"
"408","YCM1129009F1360","ゾルピデム酒石酸塩錠５ｍｇ「ＮＰＩ」","","","","","","1","00000000","00000000"
